договор	ТУ	район	наименование	Сеть
31	200310005	МЭС - район реализации 3	Завод Марчеканский	ЮЭС > ПС 35/6 "КПД" > Т2 > СШ-2 > ЛЭП-6кВ "РП - 8 ввод Б" > РП - 8 секц. 2 > ЛЭП-6 кВ "ТП - 548" > ТП - 548 > РУ-0,4 кВ
31	2338000045	МЭС - район реализации 3	Завод Марчеканский	ЮЭС > ПС 35/6 "КПД" > Т2 > СШ-2 > ЛЭП-6кВ "РП - 8 ввод Б" > РП - 8 секц. 2 > ЛЭП-6 кВ "ТП - 548" > ТП - 548 > РУ-0,4 кВ
310	203100001	МЭС - район реализации 3	Объекты гаражного назначения	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Рыбзавод-2" > ТП - 184 > РУ-0,4 кВ
3102	231020013	МЭС - район реализации 3	Стротельная площадка для капитального ремотна кровли	ЮЭС > ПС 35/6 "КПД" > Т2 > СШ-2 > ЛЭП-6кВ "Рыббаза" > ТП - 147 > РУ-0,4 кВ
3110	231100000	МЭС - район реализации 3	Теплицы	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Ст.Веселая-2" > ТП - 187 > РУ-0,4 кВ
3123	231230000	МЭС - район реализации 3	Др.аб.570 Нежилое помещение	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т1 > СШ-1 > ЛЭП-6кВ "ТП-292" > ТП - 292 > РУ-0,4 кВ > ф. "м-н Пролетарская 75 каб. А" > Пролетарская 75
3123	231230001	МЭС - район реализации 3	Др.аб.570 э/э при СОИД 3р-н ул.Пролетарская,75	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т1 > СШ-1 > ЛЭП-6кВ "ТП-292" > ТП - 292 > РУ-0,4 кВ > ф. "м-н Пролетарская 75 каб. А" > Пролетарская 75
3126	231260001	МЭС - район реализации 3	Школа N 5	ЮЭС > ПС 35/6 "КПД" > Т1 > СШ-1 > ЛЭП-6кВ "Пос.Марчекан" > ТП - 95 > РУ-0,4 кВ > ф. "Школьный"
3129	231290001	МЭС - район реализации 3	др.аб.3215 Административно-производственный комплекс	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Рыбзавод-2" > ТП - 582
3129	231290002	МЭС - район реализации 3	др.аб.3215 Административно-производственный комплекс	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Рыбзавод-2" > ТП - 582
3139	231390004	МЭС - район реализации 3	откл Строительная площадка	ЮЭС > ПС 35/6 "КПД" > Т1 > СШ-1 > ЛЭП-6кВ "ТП - 571", "РП - 8 ввод А" > РП - 8 секц. 1 > ЛЭП-6 кВ "ТП - 102" > ТП - 102 > РУ-0,4 кВ > ф. "Марчеканская 2А" > Марчеканская 2А
3145	231450001	МЭС - район реализации 3	База	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Ст.Веселая-2" > ТП - 183 > РУ-0,4 кВ
315	203150001	МЭС - район реализации 3	Нежилое здание (склад ОМТС)	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Рыбзавод-2" > ТП - 184 > РУ-0,4 кВ > ф. "Склад Леднев"
315	203150002	МЭС - район реализации 3	Здание административно-делового назначения	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Рыбзавод-2" > ТП - 184 > РУ-0,4 кВ
3179	231790003	МЭС - район реализации 3	др.аб. 3344Административные помещения	ЮЭС > ПС 35/10 "ТЕПЛИЧНЫЙ КОМБИHАТ" > ЛЭП-10кВ "Оранжерея-1" > ТП - 124 > РУ-0,4 кВ
320	203200003	МЭС - район реализации 3	Летнее кафе "Балтика" др.аб.3440	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Звероферма" (Маячный) > ТП - 107 > РУ-0,4 кВ > ф. "Горняк 4"
3210	232100006	МЭС - район реализации 3	Штаб казарма инв. № 1	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП - 296" > ТП - 81 > РУ-0,4 кВ > ф. "Общеж. соц. жилье" > Промышленный проезд 7
3210	232100013	МЭС - район реализации 3	Обогрев электронных систем	ЮЭС > ПС 35/6 "КПД" > Т2 > СШ-2 > ЛЭП-6кВ "Рыббаза" > ТП - 94 > РУ-0,4 кВ
3210	232110001	МЭС - район реализации 3	Пирс-Причал "Марчекан"	ЮЭС > ПС 35/6 "КПД" > Т1 > СШ-1 > ЛЭП-6кВ "ТП - 571", "РП - 8 ввод А" > РП - 8 секц. 1 > ЛЭП-6 кВ "ТП - 102" > ТП - 102 > РУ-0,4 кВ
3211	232110001	МЭС - район реализации 3	Пирс-Причал "Марчекан"	ЮЭС > ПС 35/6 "КПД" > Т1 > СШ-1 > ЛЭП-6кВ "ТП - 571", "РП - 8 ввод А" > РП - 8 секц. 1 > ЛЭП-6 кВ "ТП - 102" > ТП - 102 > РУ-0,4 кВ
3211	232110002	МЭС - район реализации 3	н/в под учетом код 01 В/ч 13194 (Пирс Днепр)	ЮЭС > ПС 35/10 "ТЕПЛИЧНЫЙ КОМБИHАТ" > ЛЭП-10кВ "Оранжерея-1" > ТП - 124 > РУ-0,4 кВ
3215	232150001	МЭС - район реализации 3	Др.аб.1451 Административно-производственный комплекс	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Рыбзавод-2" > ТП - 582
3215	232150002	МЭС - район реализации 3	Др.аб.1451 Административно-производственный комплекс	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Рыбзавод-2" > ТП - 582
322	203220005	МЭС - район реализации 3	Автодром	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Звероферма" (Маячный) > ТП - 242 > РУ-0,4 кВ > ф. "Автодром"
3227	232270001	МЭС - район реализации 3	Овощехранилище,склад,гараж	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Ст.Веселая-2" > ТП - 183 > РУ-0,4 кВ
3227	232270002	МЭС - район реализации 3	Овощехранилище,склад,гараж	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Ст.Веселая-2" > ТП - 183 > РУ-0,4 кВ
3227	232270003	МЭС - район реализации 3	Земельный участок под существующий производственный гараж	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Ст.Веселая-2" > ТП - 183 > РУ-0,4 кВ
3230	232300000	МЭС - район реализации 3	Производственная база	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Звероферма" (Маячный) > ТП - 299 > РУ-0,4 кВ
3250	232500000	МЭС - район реализации 3	Магазин	ЮЭС > ПС 35/6 "КПД" > Т2 > СШ-2 > ЛЭП-6кВ "Рыббаза" > ТП - 136 > РУ-0,4 кВ > ф. "Марчеканская 31 каб. А" > Марчеканская 31
3250	232500001	МЭС - район реализации 3	э/э при СОИД 3р-н ул.Марчеканская 31	ЮЭС > ПС 35/6 "КПД" > Т2 > СШ-2 > ЛЭП-6кВ "Рыббаза" > ТП - 136 > РУ-0,4 кВ > ф. "Марчеканская 31 каб. А" > Марчеканская 31
3252	232520001	МЭС - район реализации 3	Временная торговая точка (Автолавка)	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Звероферма" (Маячный) > ТП - 107 > РУ-0,4 кВ > ф. "Поселок"
3253	232530001	МЭС - район реализации 3	Здание автомастерской	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП-290" > КТПу-6/0,4 кВ > Гараж Кожзаводская 12
3253	232530002	МЭС - район реализации 3	Земельный участок для строительства объектов хранения автотраспорта	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП-290" > ТП - 297 > РУ-0,4 кВ
3254	232540001	МЭС - район реализации 3	Нежилое помещение	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Ст.Веселая-1" > ТП - 505
3259	232590001	МЭС - район реализации 3	Строительство гаражей боксового типа	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т1 > СШ-1 > ЛЭП-6кВ "ТП-292" > ТП - 294 > РУ-0,4 кВ > ф. "Гаражи боксового типа"
3266	232660001	МЭС - район реализации 3	Строительство магазина	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Рыбзавод-1" > ТП - 75 > РУ-0,4 кВ
3284	232840001	МЭС - район реализации 3	Нежилое помещение	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т1 > СШ-1 > ЛЭП-6кВ "ТП-292" > ТП - 292 > РУ-0,4 кВ > ф. "м-н Пролетарская 75 каб. А" > Пролетарская 75
3284	232840002	МЭС - район реализации 3	э/э при СОИД 3р-н ул.Пролетарская 75	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т1 > СШ-1 > ЛЭП-6кВ "ТП-292" > ТП - 292 > РУ-0,4 кВ > ф. "м-н Пролетарская 75 каб. А" > Пролетарская 75
33	200330004	МЭС - район реализации 3	фидер"Администрат.корпус"	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП - 296" > ТП - 591 > РУ-0,4 кВ > ф. "Админ. корпус"
33	200330005	МЭС - район реализации 3	сч.снят фидер"Сварочный пост"	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП - 296" > ТП - 591 > РУ-0,4 кВ > ф. "Сварочный пост"
33	200330006	МЭС - район реализации 3	сч.снят фидер"ШРА-1"	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП - 296" > ТП - 591 > РУ-0,4 кВ > ф. "ШРА №1"
33	200330007	МЭС - район реализации 3	сч.снят фидер"ШРА-2"	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП - 296" > ТП - 591 > РУ-0,4 кВ > ф. "ШРА №2"
3301	233010001	МЭС - район реализации 3	Стройтельная площадка	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП-290" > ТП - 104 > РУ-0,4 кВ
3304	233040001	МЭС - район реализации 3	Нежилое помещение 	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т1 > СШ-1 > ЛЭП-6кВ "ТП-292" > ТП - 293 > РУ-0,4 кВ > ф. "Пролетарская 71/2 п.4 каб. А" > Пролетарская 71 корп 2
3304	233040002	МЭС - район реализации 3	э/э при СОИД 2р-н ул.Пролетарская 71/2	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т1 > СШ-1 > ЛЭП-6кВ "ТП-292" > ТП - 293 > РУ-0,4 кВ > ф. "Пролетарская 71/2 п.4 каб. А" > Пролетарская 71 корп 2
3304	233040003	МЭС - район реализации 3	Нежилое помещение	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т1 > СШ-1 > ЛЭП-6кВ "ТП-292" > ТП - 293 > РУ-0,4 кВ > ф. "Пролетарская 71/2 п.4 каб. А" > Пролетарская 71 корп 2
3304	233040004	МЭС - район реализации 3	э/э при СОИД 2р-н ул.Пролетарская 71/2	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т1 > СШ-1 > ЛЭП-6кВ "ТП-292" > ТП - 293 > РУ-0,4 кВ > ф. "Пролетарская 71/2 п.4 каб. А" > Пролетарская 71 корп 2
3307	233070002	МЭС - район реализации 3	Нежилое помещение (гараж)	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП-257" > ТП - 257 > РУ-0,4 кВ > ф. "Гараж "Автобаня" каб. А"
3307	233070003	МЭС - район реализации 3	Нежилое помещение (гараж)	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП-257" > ТП - 257 > РУ-0,4 кВ > ф. "Гараж "Автобаня" каб. Б"
3344	233440002	МЭС - район реализации 3	Помещение в администравтином здании	ЮЭС > ПС 35/6 "КПД" > Т1 > СШ-1 > ЛЭП-6кВ "ТП - 571", "РП - 8 ввод А" > РП - 8 секц. 1 > ЛЭП-6 кВ "ТП - 102" > ТП - 102 > РУ-0,4 кВ
3358	233580003	МЭС - район реализации 3	Торговый павильон	ЮЭС > ПС 35/6 "КПД" > Т1 > СШ-1 > ЛЭП-6кВ "Южная" > ТП - 76
3371	233710001	МЭС - район реализации 3	Нежилое здание	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Ст.Веселая-1" > ТП - 88 > РУ-0,4 кВ
3372	233720001	МЭС - район реализации 3	Нежилое помещение	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП-290" > ТП - 290 > РУ-0,4 кВ > ф. "Пролетарская 81 п.2" > Пролетарская 81
3372	233720002	МЭС - район реализации 3	э/э на СОИД 3р-н ул.Пролетарская 81	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП-290" > ТП - 290 > РУ-0,4 кВ > ф. "Пролетарская 81 п.2" > Пролетарская 81
3377	233770001	МЭС - район реализации 3	Муниципальная стоянка	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Звероферма" (Маячный) > ТП - 106 > РУ-0,4 кВ > ВЛ-0,4 кВ "Поселок"
3383	233830000	МЭС - район реализации 3	Лицензионный участок п. Горняк	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Звероферма" (Маячный) > ТП - 107 > РУ-0,4 кВ > ф. "Поселок"
3392	233920000	МЭС - район реализации 3	Производственная база	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Ст.Веселая-1" > ТП - 186 > РУ-0,4 кВ
3392	233920001	МЭС - район реализации 3	Производственная база откл.	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Ст.Веселая-1" > ТП - 186 > РУ-0,4 кВ
3392	233920003	МЭС - район реализации 3	Производственная база откл.	ЮЭС > ПС 35/6 "ВЕСЕЛАЯ" > ЛЭП-6кВ "Ст.Веселая-1" > ТП - 186 > РУ-0,4 кВ
34	200340029	МЭС - район реализации 3	др. аб. л/сч 442888  Служебная квартира	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т1 > СШ-1 > ЛЭП-6кВ "ТП-292" > ТП - 293 > РУ-0,4 кВ
34	200340030	МЭС - район реализации 3	э/э при СОИД 3 р-н Пролетарская 71/2	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т1 > СШ-1 > ЛЭП-6кВ "ТП-292" > ТП - 293 > РУ-0,4 кВ
34	205290001	МЭС - район реализации 3	Инфекционная больница	ЮЭС > ПС 35/6 "КПД" > Т2 > СШ-2 > ЛЭП-6кВ "ТП - 64" > ТП - 64 секц. 2 > РУ-0,4 кВ > ф. "Инф. больница каб. А"
34	205290002	МЭС - район реализации 3	Инфекционная больница	ЮЭС > ПС 35/6 "КПД" > Т1 > СШ-1 > ЛЭП-6кВ "ТП - 571", "РП - 8 ввод А" > ТП - 64 секц. 1 > РУ-0,4 кВ > ф. "Инф. больница каб. Б"
3418	234180001	МЭС - район реализации 3	Меховой цех	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП-290" > ТП - 104 > РУ-0,4 кВ
3420	234200001	МЭС - район реализации 3	Нежилое помещение	ЮЭС > ПС 35/6 "КПД" > Т2 > СШ-2 > ЛЭП-6кВ "Рыббаза" > ТП - 136 > РУ-0,4 кВ > ф. "Марчеканская 31 каб. А" > Марчеканская 31
3420	234200002	МЭС - район реализации 3	э/э при СОИД 3 р-н Марчеканская 31	ЮЭС > ПС 35/6 "КПД" > Т2 > СШ-2 > ЛЭП-6кВ "Рыббаза" > ТП - 136 > РУ-0,4 кВ > ф. "Марчеканская 31 каб. А" > Марчеканская 31
3426	234260001	МЭС - район реализации 3	Нежилое помещение	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП - 296" > ТП - 591 > РУ-0,4 кВ
3430	234300001	МЭС - район реализации 3	Административно-бытовой корпус	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП-257" > ТП - 256 > РУ-0,4 кВ > ф. "Афонин В.Е. каб. Б"
3430	234300002	МЭС - район реализации 3	Административно-бытовой корпус	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП-257" > ТП - 256 > РУ-0,4 кВ > ф. "Афонин В.Е. каб. А"
3433	234330001	МЭС - район реализации 3	Земельный участок под магазин	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП-290" > ТП - 104 > РУ-0,4 кВ
3433	234330002	МЭС - район реализации 3	Нежилое помещение	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП - 296" > ТП - 296 > РУ-0,4 кВ
3433	234330003	МЭС - район реализации 3	Нежилое помещение	ЮЭС > ПС 35/6 "МЯСОКОМБИНАТ" > Т2 > СШ-2 > ЛЭП-6кВ "ТП - 296" > ТП - 296 > РУ-0,4 кВ
